stopId,code,stop_name,type,zone,ward,address,street,support_disability,status,lng,lat,search,routes
4188,Q9 023,Khu dân cư Sông Giồng,Trụ dừng,TP. Thủ Đức - KV2,,701,Đỗ Xuân Hợp,,Đang khai thác,106.781294,10.794251,KdcSG 701 DXH,"153, 29"
4189,Q9 024,Đường 655,Nhà chờ,TP. Thủ Đức - KV2,,B4-KCD Minh Tuấn,Đỗ Xuân Hợp,,Đang khai thác,106.779111,10.801565,D655 BMT DXH,"153, 29, D4"
7678,Q9 285,Trường CĐ Sư phạm Trung ương 2 (CS2),Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,Đối diện 99-101,Liên Phường,,Đang khai thác,106.782528,10.806112,TCSpTu2( Dd99-101 LP,"153, 29, D4"
7809,Q9 308,Vòng xoay Liên Phường,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,Kế 396,Liên Phường,Có,Đang khai thác,106.787593,10.807252,VxLP K396 LP,"153, D4"
8187,TPTĐ 263,Verosa Park Khang Điền,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện cổng Verosa Khang Điền,Liên Phường,Có,Đang khai thác,106.793331,10.804395,VPKD DdcVKD LP,153
8189,TPTĐ 265,Chung Cư The Eastern,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện Chung cư Eastern (KẾ 606),Liên Phường,Có,Đang khai thác,106.797591,10.804243,CCTE DdCcE(606) LP,153
8110,BX 110,Liên Phường,Bến xe,TP. Thủ Đức - KV2,Phường Phú Hữu,Cột điện TC52,Bưng Ông Thoàn,Có,Đang khai thác,106.799941,10.804558,LP CdT BOT,153
8190,TPTĐ 266,Chung Cư The Eastern,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Chung cư Eastern (đối diện 307),Liên Phường,Có,Đang khai thác,106.797739,10.804444,CCTE CcE(d307) LP,153
8188,TPTĐ 264,Verosa Park Khang Điền,Trụ dừng,TP. Thủ Đức - KV2,Phường Phú Hữu,Đối diện 532,Liên Phường,Có,Đang khai thác,106.794018,10.80457,VPKD Dd532 LP,153
7808,Q9 307,Vòng xoay Liên Phường,Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,107,Liên Phường,Có,Đang khai thác,106.788604,10.806922,VxLP 107 LP,"153, D4"
7810,Q9 309,Trường CĐ Sư phạm Trung ương 2 (CS2),Trụ dừng,TP. Thủ Đức - KV2,Phường Phước Long B,117-119,Liên Phường,Có,Đang khai thác,106.783458,10.806888,TCSpTu2( 117-119 LP,"153, 29, D4"
4184,Q9 019,Đường 655,Trụ dừng,TP. Thủ Đức - KV2,,Đối diện 665,Đỗ Xuân Hợp,,Đang khai thác,106.779162,10.800692,D655 Dd665 DXH,"153, 29, D4"
4185,Q9 020,Khu dân cư Sông Giồng,Trụ dừng,TP. Thủ Đức - KV2,,đối diện 705A,Đỗ Xuân Hợp,,Đang khai thác,106.781241,10.793608,KdcSG dd705A DXH,"153, 29"
7943,TPTĐ 075,Chung cư Thủ Thiêm Xanh,Nhà chờ,TP. Thủ Đức - KV1,Phường Bình Trưng Đông,Đối diện chung cư Thủ Thiêm Xanh (đối diện 1),Đường 63,Có,Đang khai thác,106.776904,10.789713,CcTTX DdccTTX(d1) D63,153
4058,Q2 056,Trường Nguyễn Văn Trỗi,Trụ dừng,TP. Thủ Đức - KV1,,885/15 (Đối diện 618),Nguyễn Duy Trinh,,Đang khai thác,106.777557,10.788671,TNVT 885/15(d618) NDT,"153, 29, 88"
4064,Q2 057,Đường số 6,Trụ dừng,TP. Thủ Đức - KV1,,671-673,Nguyễn Duy Trinh,,Đang khai thác,106.775613,10.78818,Ds6 671-673 NDT,"153, 29, 88"
4066,Q2 058,Nhà Sách Nguyễn Văn Cừ,Trụ dừng,TP. Thủ Đức - KV1,,587-589,Nguyễn Duy Trinh,,Đang khai thác,106.773167,10.788402,NSNVC 587-589 NDT,"153, 29, 88"
4068,Q2 059,Lê Văn Thịnh,Trụ dừng,TP. Thủ Đức - KV1,,537-537D,Nguyễn Duy Trinh,,Đang khai thác,106.770764,10.788639,LVT 537-537D NDT,"153, 29, 88"
4060,Q2 060,Công ty Bình An,Trụ dừng,TP. Thủ Đức - KV1,,305,Nguyễn Duy Trinh,,Đang khai thác,106.765501,10.787859,CtBA 305 NDT,"153, 154D, 88"
4061,Q2 061,Nhà thiếu nhi Quận 2,Trụ dừng,TP. Thủ Đức - KV1,,201,Nguyễn Duy Trinh,,Đang khai thác,106.761909,10.787904,NtnQ2 201 NDT,"153, 154D, 88"
4063,Q2 062,Trường Giồng Ông Tố,Trụ dừng,TP. Thủ Đức - KV1,,101-105,Nguyễn Duy Trinh,,Đang khai thác,106.75849,10.788291,TGOT 101-105 NDT,"153, 154D, 88"
8171,TPTĐ 247,Thân Văn Nhiếp,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Cửa hàng xăng dầu số 16 Satra (3/1),Nguyễn Thị Định,,Đang khai thác,106.75401,10.7909,TVN Chxds16S( NTD,"153, 154D, 154V, 43, 88"
7920,TPTĐ 052,Ban điều hành KP3,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,"Gần Ban điều hành KP3, Phường An Phú",Mai Chí Thọ,Có,Đang khai thác,106.752994,10.797208,BdhK GBdhKPAP MCT,"153, 154D, 99"
7918,TPTĐ 050,Chung cư Imperia An Phú-Block B ,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Đối diện Block B Chung cư Imperia An Phú,Lồ Bắc,Có,Đang khai thác,106.750988,10.799544,CcIAPB DdBBCcIAP LB,153
7915,TPTĐ 047,The Estella,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,The Estella,Đường số 25,Có,Đang khai thác,106.748552,10.800769,TE TE Ds25,153
7116,Q2 100,Làng báo chí,Trụ dừng,TP. Thủ Đức - KV1,Phường Thảo Điền,Đối diện nhà số 91 ,Thảo Điền,,Tạm ngưng khai thác,106.734205,10.807372,Lbc Ddns91 TD,153
7881,TPTĐ 013,Nhà Văn Hóa Thảo Điền,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,Đầu hẻm 76,Nguyễn Văn Hưởng,Có,Đang khai thác,106.732463,10.809173,NVHTD Dh76 NVH,153
7880,TPTĐ 012,"BIS HCMC, Junior Campus",Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,215,Nguyễn Văn Hưởng,Có,Đang khai thác,106.731594,10.811666,BHJC 215 NVH,153
7877,TPTĐ 009,Chung cư XI Riverview Palace,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,189,Nguyễn Văn Hưởng,Có,Đang khai thác,106.731602,10.817484,CcXRP 189 NVH,153
7876,TPTĐ 008,Trường Quốc tế Á Châu - Nguyenvanhuong Campus,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,179,Nguyễn Văn Hưởng,Có,Đang khai thác,106.727878,10.816087,TQtAC-NC 179 NVH,153
8153,TPTĐ 006,Khu biệt thự cao cấp Thảo Điền,Ô sơn,TP. Thủ Đức - KV1,Phường Thảo Điền,25 HOLM,Nguyễn Văn Hưởng,,Đang khai thác,106.725281,10.811557,KbtccTD 25H NVH,153
7873,TPTĐ 004,Khu nhà biệt thự 38 Nguyễn Văn Hưởng,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,40,Nguyễn Văn Hưởng,Có,Đang khai thác,106.7264,10.80485,Knbt38NVH 40 NVH,153
7871,TPTĐ 002,Công viên Bờ Sông Sài Gòn-Thảo Điền,Nhà chờ,TP. Thủ Đức - KV1,Phường Thảo Điền,Đối diện Ngân hàng HD Bank (1 đường số 49B),Nguyễn Văn Hưởng,Có,Đang khai thác,106.728165,10.801955,CvBSSGD DdNhHB(ds49B) NVH,153
4086,BX 11,Khu dân cư Thạnh Mỹ Lợi,Bến xe,TP. Thủ Đức - KV1,,Chợ Thạnh Mỹ Lợi,Thạnh Mỹ Nam,,Đang khai thác,106.770614,10.770601,KdcTML CTML TMN,"154D, 154V, 99"
7941,TPTĐ 073,Chung cư Thạnh Mỹ Lợi - Lô A6,Nhà chờ,TP. Thủ Đức - KV1,Phường Thạnh Mỹ Lợi,Trước nhà A6,Trương Gia Mô,Có,Đang khai thác,106.771226,10.771026,CcTML-LA TnA TGM,"154D, 154V"
2482,Q2 038,UBND Phường Cát Lái,Nhà chờ,TP. Thủ Đức - KV1,,19,Nguyễn Thị Định,,Đang khai thác,106.770646,10.773494,UPCL 19 NTD,"154D, 154V, 29, 43"
2474,Q2 039,Chợ Cây Xoài,Trụ dừng,TP. Thủ Đức - KV1,,625-627,Nguyễn Thị Định,,Đang khai thác,106.767154,10.775828,CCX 625-627 NTD,"154D, 154V, 29, 43"
4170,Q2 067,Chợ Cây Xoài,Trụ dừng,TP. Thủ Đức - KV1,,335,Đường số 22,,Đang khai thác,106.767057,10.777253,CCX 335 Ds22,"154D, 29"
4171,Q2 068,"257, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,257,Lê Văn Thịnh,,Đang khai thác,106.768898,10.778374,"257,LVT 257 LVT","154D, 29"
4172,Q2 069,Bệnh viện Quận 2,Nhà chờ,TP. Thủ Đức - KV1,,145,Lê Văn Thịnh,,Đang khai thác,106.76953,10.78201,BvQ2 145 LVT,"154D, 29"
4173,Q2 070,"23-25, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,23-25,Lê Văn Thịnh,,Đang khai thác,106.769183,10.78671,"23-25,LVT 23-25 LVT","154D, 29"
8091,TPTĐ 221,Ga metro Rạch Chiếc,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Đối diện ga metro Rạch Chiếc,Song hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.75641,10.808047,GmRC DdgmRC ShpXLHN,"154D, 99"
8089,TPTĐ 219,Ga metro Rạch Chiếc,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Cạnh đại lý Phú Mỹ Ford Chi nhánh An Phú (507C Xa Lộ Hà Nội),Song Hành trái Xa Lộ Hà Nội,Có,Đang khai thác,106.755418,10.809318,GmRC CdlPMFCnAP(XLHN SHtXLHN,"154D, 99"
8087,TPTĐ 217,Siêu thị Mega Market An Phú,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Đối diện MM Mega Market An Phú,Song Hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.74234,10.801045,StMMAP DdMMMAP SHpXLHN,154D
7109,Q2 093,Chung cư cao ốc An Cư,Ô sơn,TP. Thủ Đức - KV1,Phường An Phú,08,Thái Thuận,Có,Đang khai thác,106.73906,10.798198,CccoAC 08 TT,"154D, 157D"
7909,TPTĐ 041,Trường THPT Thủ Thiêm,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,1 (Đối diện THPT Thủ Thiêm),Đường 24B,Có,Đang khai thác,106.743315,10.796478,TTTT 1(dTTT D24B,154D
7106,Q2 090,Chung Cư Bình Khánh,Ô sơn,TP. Thủ Đức - KV1,Phường An Phú,86 - 88 ,Nguyễn Hoàng,Có,Tạm ngưng khai thác,106.745095,10.795315,CCBK 86-88 NH,154D
4073,Q2 088,Công An phường An Phú,Trụ dừng,TP. Thủ Đức - KV1,,268,Nguyễn Hoàng,,Tạm ngưng khai thác,106.745787,10.792064,CApAP 268 NH,154D
2945,Q2 007,Phòng Đào tạo Quận 2,Biển treo,TP. Thủ Đức - KV1,,Đối diện 369A,Lương Định Của,,Đang khai thác,106.749902,10.791917,PDtQ2 Dd369A LDC,"154D, 43, 88"
2515,Q2 026,Chùa Thái Nguyên,Trụ dừng,TP. Thủ Đức - KV1,,162,Nguyễn Thị Định,,Đang khai thác,106.755386,10.787828,CTN 162 NTD,"154D, 43"
2514,Q2 027,Trường Cấp 3 Giồng Ông Tố,Trụ dừng,TP. Thủ Đức - KV1,,254-256,Nguyễn Thị Định,,Đang khai thác,106.757299,10.784729,TC3GOT 254-256 NTD,"154D, 43"
7152,Q2 105,Trung tâm y tế dự phòng Quận 2,Trụ dừng,TP. Thủ Đức - KV1,Phường Bình Trưng Đông,382 (Đối diện Chợ Chiều),Nguyễn Thị Định,Có,Đang khai thác,106.75944,10.78251,TtytdpQ2 382(dCC NTD,"154D, 43"
2525,Q2 028,Trung tâm dạy nghề quận 2,Trụ dừng,TP. Thủ Đức - KV1,,482,Nguyễn Thị Định,,Đang khai thác,106.762927,10.779359,Ttdnq2 482 NTD,"154D, 43"
2526,Q2 029,Đường số 10,Trụ dừng,TP. Thủ Đức - KV1,,558,Nguyễn Thị Định,,Đang khai thác,106.764381,10.777663,Ds10 558 NTD,"154D, 43"
2531,Q2 030,Chợ Cây Xoài,Trụ dừng,TP. Thủ Đức - KV1,,676,Nguyễn Thị Định,,Đang khai thác,106.766617,10.775916,CCX 676 NTD,"154D, 154V, 29, 43"
2528,Q2 031,UBND Phường Cát Lái,Trụ dừng,TP. Thủ Đức - KV1,,Đối diện trường mầm non Cát Lái,Nguyễn Thị Định,,Đang khai thác,106.769348,10.774142,UPCL DdtmnCL NTD,"154D, 154V, 29, 43"
2484,Q2 040,Đường số 10,Trụ dừng,TP. Thủ Đức - KV1,,487-483 (511),Nguyễn Thị Định,,Đang khai thác,106.764381,10.777883,Ds10 487-483( NTD,"154V, 43"
2475,Q2 041,Trung tâm dạy nghề quận 2,Trụ dừng,TP. Thủ Đức - KV1,,411,Nguyễn Thị Định,,Đang khai thác,106.762611,10.780171,Ttdnq2 411 NTD,"154V, 43"
2486,Q2 042,Trung tâm y tế dự phòng Quận 2,Trụ dừng,TP. Thủ Đức - KV1,,319-321 (317),Nguyễn Thị Định,,Đang khai thác,106.759649,10.782574,TtytdpQ2 319-321( NTD,"154V, 43"
2488,Q2 043,Trường Câp 3 Giồng Ông Tố,Trụ dừng,TP. Thủ Đức - KV1,,213,Nguyễn Thị Định,,Đang khai thác,106.756838,10.785735,TC3GOT 213 NTD,"154V, 43"
2490,Q2 044,Chùa Thái Nguyên,Trụ dừng,TP. Thủ Đức - KV1,,169-171,Nguyễn Thị Định,,Đang khai thác,106.755699,10.78751,CTN 169-171 NTD,"154V, 43"
2977,Q2 008,Phòng Đào tạo Quận 2,Biển treo,TP. Thủ Đức - KV1,,365A,Lương Định Của,,Đang khai thác,106.749424,10.791985,PDtQ2 365A LDC,"154V, 43, 88"
3994,Q2 087,Công An phường An Phú,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Đối diện 244 ,Nguyễn Hoàng,,Tạm ngưng khai thác,106.745878,10.79227,CApAP Dd244 NH,154V
7105,Q2 089,Chung Cư Bình Khánh,Trụ dừng,TP. Thủ Đức - KV1,Phường An Lợi Đông,108 - 110 ,Nguyễn Hoàng,Có,Tạm ngưng khai thác,106.745406,10.79482,CCBK 108-110 NH,154V
7910,TPTĐ 042,Trường THPT Thủ Thiêm,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,THPT Thủ Thiêm,Đường 24B,Có,Đang khai thác,106.743213,10.796826,TTTT TTT D24B,154V
7110,Q2 094,Chung cư cao ốc An Cư,Ô sơn,TP. Thủ Đức - KV1,Phường An Lợi Đông,Đoạn giữa đường số 17 và đường số 19,Thái Thuận,,Đang khai thác,106.739463,10.798493,CccoAC Dgds17vds19 TT,"154V, 157V"
8088,TPTĐ 218,Siêu thị Mega Market An Phú,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,"MM Mega Market An Phú (Khu B, Khu Đô thị mới An Phú - An Khánh",Song Hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.742781,10.800973,StMMAP MMMAP(BKDtmAP-AK SHpXLHN,154V
8172,TPTĐ 248,Trường THCS An Phú,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Bờ tường Trường THCS An Phú (đối diện số 37),An Phú,Có,Đang khai thác,106.751159,10.807862,TTAP BtTTAP(ds37) AP,154V
8090,TPTĐ 220,Ga metro Rạch Chiếc,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Bên cạnh cầu bộ hành ga metro Rạch Chiếc,Song Hành trái Xa Lộ Hà Nội,Có,Đang khai thác,106.755038,10.807907,GmRC BccbhgmRC SHtXLHN,154V
4166,Q2 063,"36, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,36,Lê Văn Thịnh,,Đang khai thác,106.76907,10.787043,"36,LVT 36 LVT","154V, 29"
4167,Q2 064,"Bệnh viện Quận 2, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,Bệnh viện Quận 2,Lê Văn Thịnh,,Đang khai thác,106.769279,10.78237,"BvQ2,LVT BvQ2 LVT","154V, 29"
4168,Q2 065,"176, Lê Văn Thịnh",Trụ dừng,TP. Thủ Đức - KV1,,176,Lê Văn Thịnh,,Đang khai thác,106.768747,10.778574,"176,LVT 176 LVT","154V, 29"
4169,Q2 066,Chợ Cây Xoài,Trụ dừng,TP. Thủ Đức - KV1,,238A,Đường số 22,,Đang khai thác,106.766815,10.777373,CCX 238A Ds22,"154V, 29"
8206,BX95,Ga Bến Thành,Bến xe,Quận 1,Phường Bến Thành,Cây xanh 2-4,Phạm Ngũ Lão,Có,Đang khai thác,106.696622,10.770021,GBT Cx2-4 PNL,"155, 156D, 156V"
8162,Q1 209,Chùa Trường Thạnh,Ô sơn,Quận 1,Phường Cầu Ông Lãnh,99,Yersin,,Đang khai thác,106.696719,10.76854,CTT 99 Y,155
8163,Q1 210,Chợ Dân sinh,Ô sơn,Quận 1,Phường Nguyễn Thái Bình,331-333,Nguyễn Công Trứ,,Đang khai thác,106.698639,10.766211,CDs 331-333 NCT,155
7567,Q1 199,Sở Giao dịch chứng khoáng,Trụ dừng,Quận 1,Phường Bến Nghé,đối diện 162-164,Nguyễn Công Trứ,Có,Đang khai thác,106.701504,10.76873,SGdck dd162-164 NCT,"155, D4"
2725,Q1 109,Sở Tài nguyên Môi trường,Nhà chờ,Quận 1,Phường Bến Nghé,63,Lý Tự Trọng,,Đang khai thác,106.700386,10.777108,STnMt 63 LTT,"155, 44"
4224,Q1 172,Trung tâm VinCom,Ô sơn,Quận 1,Phường Bến Nghé,171,Đồng Khởi,,Đang khai thác,106.702191,10.776782,TtV 171 DK,155
7078,Q1 174,Nhà hát Thành phố,Ô sơn,Quận 1,Phường Bến Nghé,127-129,Đồng Khởi,,Đang khai thác,106.703709,10.775407,NhTp 127-129 DK,155
2570,Q1 111,Bệnh viện Nhi Đồng 2,Nhà chờ,Quận 1,,23,Lý Tự Trọng,,Đang khai thác,106.703629,10.780644,BvND2 23 LTT,"155, 44"
2696,Q1 086,Diamond Plaza,Trụ dừng,Quận 1,,34,Lê Duẩn,,Đang khai thác,106.698704,10.780914,DP 34 LD,"155, 18, 30"
7616,Q1 203,Dinh Độc Lập,Ô sơn,Quận 1,Phường Bến Nghé,Cây xanh số 10,Lê Duẩn,,Đang khai thác,106.696499,10.778405,DDL Cxs10 LD,"155, 52, DL01"
2773,Q1 049,Chợ Bến Thành,Nhà chờ,Quận 1,Phường Bến Thành,106,Lê Lợi,,Đang khai thác,106.699337,10.772661,CBT 106 LL,"155, 156D"
2693,Q1 169,Trường Bùi Thị Xuân,Ô sơn,Quận 1,,126,Bùi Thị Xuân,,Đang khai thác,106.687889,10.769425,TBTX 126 BTX,156D
8165,Q3 121,Nguyễn Đình Chiểu,Ô sơn,Quận 3,Phường 05,42-44,Cao Thắng,,Đang khai thác,106.682975,10.769388,NDC 42-44 CT,156D
8166,Q3 122,Điện Biên Phủ,Ô sơn,Quận 3,Phường 04,100,Cao Thắng,,Đang khai thác,106.680652,10.771391,DBP 100 CT,156D
93,Q10 089,Cao Thắng,Trụ dừng,Quận 10,,156,Cao Thắng,,Đang khai thác,106.67836,10.773362,CT 156 CT,156D
8169,Q3 125,Hội trường Thành ủy,Ô sơn,Quận 3,,207-209,Lý Chính Thắng,,Đang khai thác,106.682423,10.77997,HtTu 207-209 LCT,156D
1839,Q3 002,Bệnh viện Mắt TPHCM,Nhà chờ,Quận 3,,Đối diện 58,Bà Huyện Thanh Quan,,Đang khai thác,106.685556,10.779175,BvMT Dd58 BHTQ,156D
1841,Q3 003,Hồ Xuân Hương,Nhà chờ,Quận 3,,Đối diện 40,Bà Huyện Thanh Quan,,Đang khai thác,106.687653,10.777356,HXH Dd40 BHTQ,156D
1842,Q3 004,Võ Văn Tần,Nhà chờ,Quận 3,,Đối diện 12,Bà Huyện Thanh Quan,,Đang khai thác,106.6893,10.775918,VVT Dd12 BHTQ,156D
1843,Q1 103,Sân vận động Tao Đàn,Nhà chờ,Quận 1,,3 ,Huyền Trân Công Chúa,,Đang khai thác,106.694198,10.776223,SvdTD 3 HTCC,156D
1845,Q1 104,Thủ Khoa Huân,Trụ dừng,Quận 1,,55 - 57,Thủ Khoa Huân,,Đang khai thác,106.696548,10.774358,TKH 55-57 TKH,156D
2954,Q1 108,Thư Viện Khoa Học Tổng Hợp,Nhà chờ,Quận 1,,69,Lý Tự Trọng,,Đang khai thác,106.698853,10.775442,TVKHTH 69 LTT,"156D, 44"
241,Q1 105,Chùa Bà Ấn,Trụ dừng,Quận 1,,42,Trương Định,,Đang khai thác,106.695839,10.772419,CBA 42 TD,"156V, 44, DL02"
8164,Q1 211,Công viên Tao Đàn,Ô sơn,Quận 1,Phường Bến Thành,Cây xanh 251 - trụ chiếu sáng số 6,Trương Định,,Đang khai thác,106.693677,10.774379,CvTD Cx251-tcss6 TD,156V
1705,Q3 095,Nguyễn Thị Diệu,Nhà chờ,Quận 3,,18,Trương Định,,Đang khai thác,106.690298,10.777372,NTD 18 TD,156V
1709,Q3 096,Trường Nguyễn Thị Minh Khai,Nhà chờ,Quận 3,,32C,Trương Định,,Đang khai thác,106.688152,10.779301,TNTMK 32C TD,156V
1707,Q3 097,Điện Biên Phủ,Nhà chờ,Quận 3,,Đối diện 115 - 117,Trương Định,,Đang khai thác,106.68702,10.780318,DBP Dd115-117 TD,156V
1710,Q3 098,Sở xây Dựng,Trụ dừng,Quận 3,,66,Trương Định,,Đang khai thác,106.684145,10.78221,SxD 66 TD,156V
161,Q3 018,Điện Biên Phủ,Nhà chờ,Quận 3,,75,Cao Thắng,,Đang khai thác,106.679947,10.77182,DBP 75 CT,156V
163,Q3 019,Nguyễn Đình Chiểu,Trụ dừng,Quận 3,,31,Cao Thắng,,Đang khai thác,106.682526,10.769566,NDC 31 CT,156V
164,Q1 007,Chợ Thái Bình,Trụ dừng,Quận 1,,187A,Cống Quỳnh,,Đang khai thác,106.687653,10.766863,CTB 187A CQ,"156V, 27, 53"
8207,Q1 212,Ga Bến Thành,Ô sơn,Quận 1,Phường Phạm Ngũ Lão,Cây xanh số 5,Phạm Ngũ Lão,Có,Đang khai thác,106.696762,10.769989,GBT Cxs5 PNL,156V
8084,TPTĐ 214,Cầu Đen,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Số 8,Song Hành phải Xa Lộ Hà Nội,Có,Đang khai thác,106.73459,10.799399,CD S8 SHpXLHN,157D
7907,TPTĐ 039,Khu đô thị An Phú,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Khu đô thị An Phú,Nguyễn Quý Cảnh,Có,Đang khai thác,106.736869,10.798667,KdtAP KdtAP NQC,157D
7905,TPTĐ 037,Cục thuế TP. Hồ Chí Minh,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Đối diện Bệnh viện quốc tế Carmal-FMP,Trần Lựu,Có,Đang khai thác,106.74109,10.79578,CtTHCM DdBvqtC TL,157D
7903,TPTĐ 035,Chung cư Screc II,Nhà chờ,TP. Thủ Đức - KV1,Phường An Phú,Đối diện Chung cư Screc II,Đường số 4,Có,Đang khai thác,106.739666,10.791925,CcSI DdCcSI Ds4,157D
3995,Q2 004,Chùa Huệ Nghiêm,Trụ dừng,TP. Thủ Đức - KV1,Phường An Phú,Đối diện 22/4B,Lương Định Của,,Đang khai thác,106.738856,10.789487,CHN Dd22/4B LDC,"157D, 43, 88"
3991,Q2 005,Cầu Ông Tranh,Trụ dừng,TP. Thủ Đức - KV1,,Cột điện UEB33,Lương Định Của,,Đang khai thác,106.741667,10.790099,COT CdU LDC,"157D, 43, 88"
2944,Q2 006,Siêu thị Chợ Lớn,Trụ dừng,TP. Thủ Đức - KV1,,Cột điện UEB38A,Lương Định Của,,Đang khai thác,106.744548,10.79072,StCL CdU LDC,"157D, 43, 88"
2979,Q2 080,Đường H,Ô sơn,TP. Thủ Đức - KV1,,Đối diện lô N nhà F,Đường H- Q2,,Đã hủy,106.744693,10.789029,DH DdlNnF DHQ,157D
2982,Q2 082,Trường An Khánh,Ô sơn,TP. Thủ Đức - KV1,,Trường An Khánh,Đường Số 1- Q2,,Đã hủy,106.743767,10.788128,TAK TAK DS1-Q,157D
7921,TPTĐ 053,Công viên Lô E,Nhà chờ,TP. Thủ Đức - KV1,Phường An Khánh,Công viên Lô E,Đường số 1,Có,Đang khai thác,106.741676,10.78708,CvLE CvLE Ds1,157D
7815,Q2 114,Chung cư NEWCITY,Trụ dừng,TP. Thủ Đức - KV1,Phường Bình Khánh,Cây xanh 379,Mai Chí Thọ,,Đang khai thác,106.736367,10.780682,CcN Cx379 MCT,"157D, D4"
7902,TPTĐ 034,Chung cư Bình Minh,Trụ dừng,TP. Thủ Đức - KV1,Phường An Khánh,Đối diện chung cư Bình Minh,Vành Đai Tây,Có,Đang khai thác,106.735509,10.789668,CcBM DdccBM VDT,157D
7899,TPTĐ 031,Chung cư Bộ Công an – Lô A,Trụ dừng,TP. Thủ Đức - KV1,Phường An Khánh,Đối diện 17,Vành Đai Tây,Có,Đang khai thác,106.7356,10.794606,CcBCa–LA Dd17 VDT,157D
7897,TPTĐ 029,Đường số 2,Trụ dừng,TP. Thủ Đức - KV1,Phường An Khánh,11-13,Đường số 3,Có,Đang khai thác,106.733427,10.796248,Ds2 11-13 Ds3,157D
2990,Q2 024,Đường Quốc Hương,Nhà chờ,TP. Thủ Đức - KV1,,Kế số 3 Quốc Hương,Quốc Hương,,Đang khai thác,106.732162,10.800705,DQH Ks3QH QH,"157D, 157V, 43"
2936,Q2 015,Công viên dạ cầu Sài Gòn,Trụ dừng,TP. Thủ Đức - KV1,Phường Bình An,Đối diện số 3,Trần Não,,Đang khai thác,106.732119,10.798277,CvdcSG Dds3 TN,"157V, 43"
2935,Q2 016,Nhà sách An Bình,Trụ dừng,TP. Thủ Đức - KV1,,Đối diện 33,Trần Não,,Đang khai thác,106.731079,10.796394,NsAB Dd33 TN,"157V, 43"
